ref_date,napcs_group,napcs_group_name,product,uom,value,vector,coordinate,status,terminated
2025-09,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",115.1,v1324952517,1.382,,
2025-10,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",114.0,v1324952517,1.382,,
2025-11,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",106.9,v1324952517,1.382,,
2025-12,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",108.3,v1324952517,1.382,,
2026-01,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",112.0,v1324952517,1.382,,
2026-02,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",103.2,v1324952517,1.382,,
2026-03,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",108.8,v1324952517,1.382,,
2026-04,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",115.6,v1324952517,1.382,,
2026-05,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",113.9,v1324952517,1.382,,
2026-06,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",115.4,v1324952517,1.382,,
2026-07,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",114.7,v1324952517,1.382,,
2026-08,P81,"Cement, glass, and other non-metallic mineral products","Ceramic tile, and other structural and architectural ceramic products [291112]","Index, 202001=100",114.8,v1324952517,1.382,,
2015-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",89.2,v1230996311,1.305,,
2015-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",89.5,v1230996311,1.305,,
2015-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",89.4,v1230996311,1.305,,
2015-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.3,v1230996311,1.305,,
2015-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.0,v1230996311,1.305,,
2015-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.1,v1230996311,1.305,,
2015-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",87.4,v1230996311,1.305,,
2015-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.8,v1230996311,1.305,,
2015-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.8,v1230996311,1.305,,
2015-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.6,v1230996311,1.305,,
2015-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.8,v1230996311,1.305,,
2015-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",92.1,v1230996311,1.305,,
2016-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",93.9,v1230996311,1.305,,
2016-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",94.9,v1230996311,1.305,,
2016-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",98.7,v1230996311,1.305,,
2016-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",98.6,v1230996311,1.305,,
2016-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",98.7,v1230996311,1.305,,
2016-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",96.5,v1230996311,1.305,,
2016-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",96.5,v1230996311,1.305,,
2016-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",96.5,v1230996311,1.305,,
2016-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",95.9,v1230996311,1.305,,
2016-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",96.2,v1230996311,1.305,,
2016-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",96.4,v1230996311,1.305,,
2016-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",95.1,v1230996311,1.305,,
2017-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",96.1,v1230996311,1.305,,
2017-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",96.7,v1230996311,1.305,,
2017-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",97.6,v1230996311,1.305,,
2017-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",98.1,v1230996311,1.305,,
2017-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",99.4,v1230996311,1.305,,
2017-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",98.1,v1230996311,1.305,,
2017-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",100.9,v1230996311,1.305,,
2017-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",100.8,v1230996311,1.305,,
2017-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",99.9,v1230996311,1.305,,
2017-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",101.0,v1230996311,1.305,,
2017-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",98.8,v1230996311,1.305,,
2017-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",98.6,v1230996311,1.305,,
2018-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",97.4,v1230996311,1.305,,
2018-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",95.2,v1230996311,1.305,,
2018-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",95.7,v1230996311,1.305,,
2018-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",97.3,v1230996311,1.305,,
2018-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",97.8,v1230996311,1.305,,
2018-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",100.4,v1230996311,1.305,,
2018-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",100.9,v1230996311,1.305,,
2018-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",100.8,v1230996311,1.305,,
2018-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",101.3,v1230996311,1.305,,
2018-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",101.8,v1230996311,1.305,,
2018-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",101.9,v1230996311,1.305,,
2018-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",101.8,v1230996311,1.305,,
2019-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.0,v1230996311,1.305,,
2019-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",101.8,v1230996311,1.305,,
2019-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.4,v1230996311,1.305,,
2019-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.2,v1230996311,1.305,,
2019-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.4,v1230996311,1.305,,
2019-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",101.9,v1230996311,1.305,,
2019-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.4,v1230996311,1.305,,
2019-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.4,v1230996311,1.305,,
2019-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.4,v1230996311,1.305,,
2019-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",102.9,v1230996311,1.305,,
2019-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",103.9,v1230996311,1.305,,
2019-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",104.0,v1230996311,1.305,,
2020-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",100.0,v1230996311,1.305,,
2020-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",91.6,v1230996311,1.305,,
2020-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",91.0,v1230996311,1.305,,
2020-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",86.8,v1230996311,1.305,,
2020-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",89.0,v1230996311,1.305,,
2020-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",92.1,v1230996311,1.305,,
2020-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",95.1,v1230996311,1.305,,
2020-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",88.3,v1230996311,1.305,,
2020-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.4,v1230996311,1.305,,
2020-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.4,v1230996311,1.305,,
2020-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.4,v1230996311,1.305,,
2020-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.2,v1230996311,1.305,,
2021-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.3,v1230996311,1.305,,
2021-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.3,v1230996311,1.305,,
2021-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.3,v1230996311,1.305,,
2021-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.3,v1230996311,1.305,,
2021-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.2,v1230996311,1.305,,
2021-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.1,v1230996311,1.305,,
2021-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.3,v1230996311,1.305,,
2021-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.5,v1230996311,1.305,,
2021-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.3,v1230996311,1.305,,
2021-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.4,v1230996311,1.305,,
2021-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.4,v1230996311,1.305,,
2021-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.4,v1230996311,1.305,,
2022-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.6,v1230996311,1.305,,
2022-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.7,v1230996311,1.305,,
2022-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.7,v1230996311,1.305,,
2022-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.9,v1230996311,1.305,,
2022-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.0,v1230996311,1.305,,
2022-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.9,v1230996311,1.305,,
2022-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.8,v1230996311,1.305,,
2022-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.0,v1230996311,1.305,,
2022-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.9,v1230996311,1.305,,
2022-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.9,v1230996311,1.305,,
2022-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.8,v1230996311,1.305,,
2022-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.6,v1230996311,1.305,,
2023-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.0,v1230996311,1.305,,
2023-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.0,v1230996311,1.305,,
2023-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.1,v1230996311,1.305,,
2023-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.2,v1230996311,1.305,,
2023-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.2,v1230996311,1.305,,
2023-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.1,v1230996311,1.305,,
2023-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",111.1,v1230996311,1.305,,
2023-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",110.9,v1230996311,1.305,,
2023-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",112.1,v1230996311,1.305,,
2023-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",142.9,v1230996311,1.305,,
2023-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",185.8,v1230996311,1.305,,
2023-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",186.1,v1230996311,1.305,,
2024-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",185.8,v1230996311,1.305,,
2024-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",186.1,v1230996311,1.305,,
2024-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",186.1,v1230996311,1.305,,
2024-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",186.1,v1230996311,1.305,,
2024-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",186.0,v1230996311,1.305,,
2024-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",185.9,v1230996311,1.305,,
2024-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",185.9,v1230996311,1.305,,
2024-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",185.9,v1230996311,1.305,,
2024-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",185.9,v1230996311,1.305,,
2024-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",185.9,v1230996311,1.305,,
2024-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",180.9,v1230996311,1.305,,
2024-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",182.3,v1230996311,1.305,,
2025-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",179.1,v1230996311,1.305,,
2025-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",177.4,v1230996311,1.305,,
2025-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",180.3,v1230996311,1.305,,
2025-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",163.6,v1230996311,1.305,,
2025-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",163.5,v1230996311,1.305,,
2025-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",169.5,v1230996311,1.305,,
2025-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",167.7,v1230996311,1.305,,
2025-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",166.4,v1230996311,1.305,,
2025-09,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",172.1,v1230996311,1.305,,
2025-10,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",181.9,v1230996311,1.305,,
2025-11,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",161.6,v1230996311,1.305,,
2025-12,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",164.8,v1230996311,1.305,,
2026-01,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",163.7,v1230996311,1.305,,
2026-02,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",161.1,v1230996311,1.305,,
2026-03,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",152.2,v1230996311,1.305,,
2026-04,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",162.4,v1230996311,1.305,,
2026-05,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",162.5,v1230996311,1.305,,
2026-06,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",159.0,v1230996311,1.305,,
2026-07,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",158.1,v1230996311,1.305,,
2026-08,P81,"Cement, glass, and other non-metallic mineral products",Clay and ceramic products and refractories [29111],"Index, 202001=100",158.2,v1230996311,1.305,,
2015-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",97.2,v1324952519,1.384,,
2015-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",99.0,v1324952519,1.384,,
2015-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2015-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2016-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",103.5,v1324952519,1.384,,
2016-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",103.5,v1324952519,1.384,,
2016-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",103.5,v1324952519,1.384,,
2016-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.4,v1324952519,1.384,,
2016-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.4,v1324952519,1.384,,
2016-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.4,v1324952519,1.384,,
2016-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.4,v1324952519,1.384,,
2016-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.4,v1324952519,1.384,,
2016-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.4,v1324952519,1.384,,
2016-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.4,v1324952519,1.384,,
2016-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.4,v1324952519,1.384,,
2016-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.4,v1324952519,1.384,,
2017-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2017-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",106.1,v1324952519,1.384,,
2018-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",107.7,v1324952519,1.384,,
2018-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",107.7,v1324952519,1.384,,
2018-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",107.7,v1324952519,1.384,,
2018-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2018-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2018-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2018-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2018-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
